family,seed,mechanism,revenue_train_norm,revenue_naive_norm,revenue_strategic_norm,surplus_naive_norm,welfare_naive_norm,surplus_strategic_norm,welfare_strategic_norm,generalization_gap,mono_violation_rate,comb_violation_rate,comb_mean_gain,comb_max_gain,served_naive,served_strategic,plans_verified,plans_failed
support_rows,0,chawla_layering,0.3710686645804393,0.4805184764180325,0.4805184764180325,0.778438165695642,1.2589566421136744,0.7867088184334262,1.2672272948514587,-0.29495837909500167,0.0004957858205255329,0.009009009009009009,0.009009009009009009,1.0,0.51625,0.525,2,0
support_rows,0,chawla_xos,0.5320334413065754,0.6109990055981729,0.6061661675668508,1.1493541159879928,1.7603531215861656,1.1568093180206656,1.7629754855875164,-0.14842218206748958,0.005453644025780862,0.009009009009009009,0.009009009009009009,1.0,0.7325,0.73625,2,0
support_rows,1,uniform,0.6136582906028755,0.5606805964501091,0.5606805964501091,1.2298967578954434,1.7905773543455528,1.2298967578954434,1.7905773543455528,0.08633093525179869,0.0,0.0,0.0,0.0,0.47625,0.47625,0,0
support_rows,1,size_proportional,0.19553406437079837,0.16780999988383677,0.16780999988383677,1.8490660814712334,2.01687608135507,1.8490660814712334,2.01687608135507,0.1417863663611444,0.0,0.0,0.0,0.0,0.8925,0.8925,0,0
support_rows,1,compute_metered,0.2152809663361501,0.16497323065340186,0.15373822255354355,1.9030250763643222,2.067998307017724,1.9142600844641802,2.0679983070177235,0.23368408521631823,0.4090233019335647,0.36036036036036034,0.1371295256054191,0.9894593958476788,0.94,0.94,80,0
support_rows,1,qirana_weighted_coverage,0.39177642474629926,0.2490463155112204,0.24894306247825554,1.463683688183432,1.7127300036946527,1.4652433657911652,1.714186428269421,0.36431520688746377,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.58,0.58125,2,0
support_rows,1,qirana_uniform_gain,0.39177642474629926,0.24904631551122036,0.24894306247825554,1.463683688183432,1.7127300036946527,1.4652433657911652,1.714186428269421,0.36431520688746377,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.58,0.58125,2,0
support_rows,1,qirana_shannon,0.3958328014544241,0.2586479818055005,0.25854638856753304,1.4696024945283044,1.728250476333805,1.47116051234104,1.729706900908573,0.34657264164278456,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.5875,0.58875,2,0
support_rows,1,querymarket_viewcover,0.17565184085214908,0.17968241494118953,0.17968241494118953,1.433988498742468,1.6136709136836576,1.433988498742468,1.6136709136836576,-0.02294638114514891,0.0009915716410510659,0.0,0.0,0.0,0.595,0.595,0,0
support_rows,1,monopoly_per_asset,1.0,0.6747524113978525,0.725221587787228,1.026340590093843,1.7010930014916954,1.1661505575038447,1.8913721452910728,0.32524758860214753,0.4377788795240456,0.35585585585585583,0.1983818280147327,0.9538818835717966,0.47125,0.6225,79,0
support_rows,1,monotone_constrained,0.5832549482836842,0.5223299945549226,0.5223299945549226,0.7836404162804377,1.3059704108353603,0.7836404162804377,1.3059704108353603,0.10445681413941277,0.0,0.0,0.0,0.0,0.21375,0.21375,0,0
support_rows,1,chawla_ubp,0.6170380895667898,0.5692492625843961,0.5692492625843961,1.2557753510235539,1.8250246136079498,1.2557753510235539,1.8250246136079498,0.07744874715261951,0.0,0.0,0.0,0.0,0.50625,0.50625,0,0
support_rows,1,chawla_uip,0.3977487822230374,0.2567879911712386,0.25668671410905314,1.4685560561421604,1.725344047313399,1.470113757779114,1.7268004718881673,0.354396537090477,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.58625,0.5875,2,0
support_rows,1,chawla_lpip,0.5295657217931132,0.40741533669614605,0.40415470635669265,1.3837636306865868,1.7911789673827327,1.388480685600808,1.7926353919575007,0.23066142703376857,0.005453644025780862,0.009009009009009009,0.009009009009009009,1.0,0.55125,0.5525,2,0
support_rows,1,chawla_cip,0.4625290082955822,0.24750859408462927,0.2463348314830321,1.8049716811049277,2.052480275189557,1.8061454437065247,2.052480275189557,0.4648798461383047,0.0004957858205255329,0.0045045045045045045,0.0045045045045045045,1.0,0.85,0.85,1,0
support_rows,1,chawla_layering,0.17119770056545508,0.19749244126155074,0.19608127211462925,1.556946726167295,1.7544391674288458,1.5583578953142165,1.7544391674288458,-0.15359283804190005,0.0004957858205255329,0.0045045045045045045,0.0045045045045045045,1.0,0.63875,0.63875,1,0
