family,seed,mechanism,revenue_train,revenue_naive,revenue_strategic,revenue_train_norm,revenue_naive_norm,revenue_strategic_norm,generalization_gap,leakage,served_naive,served_strategic,surplus_strategic,mono_violation_rate,mono_max_excess,sep_violation_rate,sep_mean_gain,sep_max_gain,plans_checked,plans_failed,multi_source_plans
rows_x_log_support,2,monotone_constrained,7520.968266408636,1479.3116688670311,1516.0518939866329,0.957189028155898,0.18827109070341327,0.19294699666801235,0.80330834854414,-0.024836027385452986,0.3275,0.32875,1483.6224594379828,0.0,0.0,0.02,0.00547059017125576,0.5319369864270368,4,0,23
rows_x_log_support,3,uniform,2360.4258992805762,1656.837410071943,1656.837410071943,0.5891812692309223,0.4135599293640128,0.4135599293640128,0.29807692307692313,0.0,0.27375,0.27375,8868.322400352763,0.0,0.0,0.0,0.0,0.0,0,0,11
rows_x_log_support,3,size_proportional,1650.697674418605,4600.465116279071,4600.46511627907,0.4120274020154192,1.1483130553210796,1.1483130553210794,-1.7869822485207099,1.9769625000624763e-16,0.975,0.975,7474.682037831,0.0,0.0,0.0,1.818651049862161e-18,1.818651049862161e-16,0,0,22
rows_x_log_support,3,support_set,1460.6645154356243,2278.078069190989,2278.078069190989,0.36459359871759944,0.5686265892194113,0.5686265892194113,-0.5596175885135279,0.0,0.9675,0.9675,10068.830612665788,0.0,0.0,0.0,1.1748782663702705e-18,1.1752263195195615e-16,0,0,11
rows_x_log_support,3,compute_metered,2464.921048461868,1797.6757351984863,1805.7931849374654,0.6152640980296881,0.4487143068768612,0.4507404875511148,0.27069642400098315,-0.004515525008231146,0.69,0.6925,10113.001983712475,0.14145383104125736,1.104665098709538,0.07,0.00687821139272026,0.42859206472841976,14,0,12
rows_x_log_support,3,monopoly_per_asset,4006.2812966911147,1815.8366454370566,1935.4943454075774,1.0,0.45324741598569235,0.4831149392845054,0.5467525840143077,-0.0658967315541317,0.455,0.46625,9014.788502887033,0.18271119842829076,22.838853372627078,0.085,0.033365719617670236,0.9580516736955037,17,0,23
rows_x_log_support,3,monotone_constrained,3667.96258683559,3741.89502724154,3839.3135718919166,0.9155529318086201,0.9340070629419013,0.9583235143929857,-0.02015626895195033,-0.02603454772011385,0.42875,0.4325,6049.876436697433,0.0,0.0,0.005,0.0033719016622634364,0.6743803324526872,1,0,23
rows_x_log_support,4,uniform,5570.892086330934,432.69064748201436,432.69064748201436,0.7054335580713753,0.05479095596670877,0.05479095596670877,0.9223300970873787,0.0,0.01,0.01,302.38355054716385,0.0,0.0,0.0,0.0,0.0,0,0,11
rows_x_log_support,4,size_proportional,5608.023668507055,1257.265584741509,1257.265584741509,0.7101354736219551,0.1592056211358111,0.1592056211358111,0.7758095081156794,0.0,0.99375,0.99375,3704.5452109317553,0.0,0.0,0.0,0.0,0.0,0,0,22
rows_x_log_support,4,support_set,2055.5492712725672,1200.3770236527102,1200.3770236527102,0.2602910653722347,0.15200190951466874,0.15200190951466874,0.4160310139831528,0.0,0.83375,0.83375,3218.5403844773627,0.0,0.0,0.0,1.1748782663702705e-18,1.1752263195195615e-16,0,0,11
rows_x_log_support,4,compute_metered,2795.5592704964342,799.6938911135421,799.6938911135421,0.3539974015695856,0.10126401628930375,0.10126401628930375,0.7139413570825373,0.0,0.075,0.075,838.5327107152904,0.14145383104125736,1.1046650987095383,0.07,0.00687821139272026,0.42859206472841976,14,0,12
rows_x_log_support,4,monopoly_per_asset,7897.118052565447,1461.1091644460248,1560.723419538771,1.0,0.18501802236214143,0.1976320233723436,0.8149819776378586,-0.06817714755113084,0.42,0.43875,2015.3567289087816,0.20039292730844793,23.080599916241383,0.055,0.03206292502300487,0.9584727953839082,11,0,24
rows_x_log_support,4,monotone_constrained,7683.972842472577,1690.8392811558733,1728.3771648428378,0.9730097475212963,0.21410839624039676,0.21886176113086717,0.7799524652390899,-0.022200740250902653,0.38875,0.39,1278.6224585737293,0.0,0.0,0.005,0.00274098854784007,0.548197709568014,1,0,27
flat,0,uniform,37800.0,38580.0,38580.0,0.6823878729799,0.6964688925810726,0.6964688925810726,-0.02063492063492056,0.0,0.80375,0.80375,51408.388821203625,0.0,0.0,0.0,0.0,0.0,0,0,11
flat,0,size_proportional,4596.279069767441,1262.7906976744187,1262.7906976744187,0.0829747380434031,0.02279664175145107,0.02279664175145107,0.725258044930176,0.0,0.99875,0.99875,95804.872874013,0.0,0.0,0.0,1.818651049862161e-18,1.818651049862161e-16,0,0,22
flat,0,support_set,12260.953061410819,1509.865350617579,1509.865350617579,0.22134194921382333,0.02725697897074023,0.02725697897074023,0.8768557922817914,0.0,0.9975,0.9975,95506.43407743327,0.0,0.0,0.0,0.0,0.0,0,0,11
flat,0,compute_metered,16765.269770234165,13908.029197386273,13810.959660272354,0.3026565285302727,0.2510759381308668,0.24932358165038238,0.17042616146390732,0.006979388361663871,0.99625,0.99625,83222.70668162778,0.14145383104125736,1.1046650987095383,0.07,0.00687821139272026,0.42859206472841976,14,0,12
flat,0,monopoly_per_asset,55393.71594476359,35496.665930741336,36058.434626259135,1.0,0.6408067291628746,0.650948108666607,0.3591932708371254,-0.01582595662967007,0.46625,0.4875,29609.933195894133,0.6011787819253438,7.329438096817921,0.175,0.0633665197202622,0.8560522407893021,35,0,11
flat,0,monotone_constrained,47141.721156631436,33845.50944283635,33845.50944283635,0.8510301277429968,0.6109990793285243,0.6109990793285243,0.282047650946336,0.0,0.42625,0.42625,25514.903779874905,0.0,0.0,0.0,0.0,0.0,0,0,12
flat,1,uniform,38640.0,38940.0,38940.0,0.7001838485897327,0.7056200585943113,0.7056200585943113,-0.007763975155279601,0.0,0.81125,0.81125,52061.533501423546,0.0,0.0,0.0,0.0,0.0,0,0,11
flat,1,size_proportional,1866.5116279069766,1711.6279069767445,1711.6279069767443,0.03382249728430108,0.031015895840076756,0.031015895840076753,0.08298031397956618,1.3284059842471436e-16,0.9975,0.9975,95876.0510506623,0.0,0.0,0.0,1.818651049862161e-18,1.818651049862161e-16,0,0,22
