market,assets,pairs,falsified,zero_priced,family,seed,mechanism,revenue_norm,welfare_norm,served,mono_violation_rate,status
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,2.0,monopoly_per_asset,0.5923960782839701,1.046483267295911,0.4375,0.25,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,2.0,chawla_ubp,0.6210302979651471,1.2061815600960344,0.2575,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,support_rows,2.0,chawla_lpip,0.2574145534800299,1.8775820628040067,0.76,0.05,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,0.0,uniform,0.3362470488766005,0.6928005197827302,0.2075,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,0.0,qirana_weighted_coverage,0.2582371741585263,1.1518723880483577,0.7475,0.05,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,0.0,querymarket_viewcover,0.3233631306760707,1.162087158851685,0.79,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,0.0,monopoly_per_asset,0.5515380423920966,0.9420510067310367,0.4975,0.35,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,0.0,chawla_ubp,0.32101207264439574,0.6680050486941753,0.1925,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,0.0,chawla_lpip,0.26261011626235026,1.1925191234168242,0.7975,0.05,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,1.0,uniform,0.612626862453113,1.7227520781745798,0.465,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,1.0,qirana_weighted_coverage,0.3273999762102395,1.89875508294235,0.72,0.05,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,1.0,querymarket_viewcover,0.3911105500419314,1.9808051029383367,0.8675,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,1.0,monopoly_per_asset,0.8620394683517616,1.5249809145117528,0.5,0.35,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,1.0,chawla_ubp,0.6097789125216421,1.7161508009154438,0.46,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,1.0,chawla_lpip,0.3104762166514544,1.8470293675940515,0.67,0.05,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,2.0,uniform,0.6305507160656435,1.2182050588811186,0.2625,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,2.0,qirana_weighted_coverage,0.2583943476597121,1.9158261095499791,0.82,0.05,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,2.0,querymarket_viewcover,0.5801483931594512,1.6360649997646604,0.8025,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,2.0,monopoly_per_asset,0.5923960782839701,1.046483267295911,0.4375,0.25,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,2.0,chawla_ubp,0.6210302979651471,1.2061815600960344,0.2575,0.0,ok
"('t', ('1143', 'inproceedings'))",27,20.0,1.0,10.0,answer_cells,2.0,chawla_lpip,0.2574145534800299,1.8775820628040067,0.76,0.05,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,0.0,uniform,1.0537763312624182,2.386254433237524,0.6525,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,0.0,qirana_weighted_coverage,1.0538705385972693,2.3878160150502867,0.7375,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,0.0,querymarket_viewcover,0.8236736131933767,2.5432068805398607,0.8325,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,0.0,monopoly_per_asset,1.1892899417119203,2.095660733323733,0.6275,0.7407407407407407,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,0.0,chawla_ubp,1.1609358754030816,2.103648839136501,0.5075,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,0.0,chawla_lpip,1.1881351214980262,2.0515669412672604,0.57,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,1.0,uniform,1.2030200238660218,2.72048898799203,0.65,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,1.0,qirana_weighted_coverage,1.2031434105351362,2.72252086338073,0.7225,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,1.0,querymarket_viewcover,0.9470751685770223,2.900412179153055,0.815,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,1.0,monopoly_per_asset,1.160946421866221,2.0084817661958305,0.4775,0.4074074074074074,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,1.0,chawla_ubp,1.2523082234340406,2.121277208141643,0.4025,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,1.0,chawla_lpip,1.2733188970553482,2.161863406816224,0.4875,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,2.0,uniform,0.923711548355658,2.062433674413948,0.6725,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,2.0,qirana_weighted_coverage,0.9238717957122501,2.0644164264783,0.76,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,2.0,querymarket_viewcover,0.6913742761378381,2.1620969830709797,0.8075,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,2.0,monopoly_per_asset,0.77768018845716,1.4115943838241518,0.49,0.5185185185185185,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,2.0,chawla_ubp,0.9446485219497672,1.6865978976552949,0.455,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,support_rows,2.0,chawla_lpip,0.9236067095783435,1.6301984103188605,0.515,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,0.0,uniform,1.0537763312624182,2.386254433237524,0.6525,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,0.0,qirana_weighted_coverage,1.0538705385972693,2.3878160150502867,0.7375,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,0.0,querymarket_viewcover,0.8236736131933767,2.5432068805398607,0.8325,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,0.0,monopoly_per_asset,1.1892899417119203,2.095660733323733,0.6275,0.7407407407407407,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,0.0,chawla_ubp,1.1609358754030816,2.103648839136501,0.5075,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,0.0,chawla_lpip,1.1881351214980262,2.0515669412672604,0.57,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,1.0,uniform,1.2030200238660218,2.72048898799203,0.65,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,1.0,qirana_weighted_coverage,1.2031434105351362,2.72252086338073,0.7225,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,1.0,querymarket_viewcover,0.9470751685770223,2.900412179153055,0.815,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,1.0,monopoly_per_asset,1.160946421866221,2.0084817661958305,0.4775,0.4074074074074074,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,1.0,chawla_ubp,1.2523082234340406,2.121277208141643,0.4025,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,1.0,chawla_lpip,1.2733188970553482,2.161863406816224,0.4875,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,2.0,uniform,0.923711548355658,2.062433674413948,0.6725,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,2.0,qirana_weighted_coverage,0.9238717957122501,2.0644164264783,0.76,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,2.0,querymarket_viewcover,0.6913742761378381,2.1620969830709797,0.8075,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,2.0,monopoly_per_asset,0.77768018845716,1.4115943838241518,0.49,0.5185185185185185,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,2.0,chawla_ubp,0.9446485219497672,1.6865978976552949,0.455,0.0,ok
"('t', ('1059', 'sds.tab'))",18,27.0,0.0,2.0,answer_cells,2.0,chawla_lpip,0.9236067095783435,1.6301984103188605,0.515,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,0.0,uniform,0.29340151418891436,0.6986801060057484,0.125,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,0.0,qirana_weighted_coverage,0.11642877254037347,0.790161182754984,0.68,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,0.0,querymarket_viewcover,0.2938152134485375,0.7092746412222113,0.9525,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,0.0,monopoly_per_asset,0.3176445785130573,0.643467896869269,0.635,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,0.0,chawla_ubp,0.31836915713632136,0.6662461131540901,0.1125,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,0.0,chawla_lpip,0.31452900306202863,0.6696989350729032,0.9375,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,1.0,uniform,0.2451850788167385,0.5827810933358671,0.0675,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,1.0,qirana_weighted_coverage,0.09922766025551044,0.6721450757098789,0.465,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,1.0,querymarket_viewcover,0.2458852484103303,0.6000365302153218,0.9725,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,1.0,monopoly_per_asset,0.19718946677281385,0.32460309771078044,0.4525,1.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,1.0,chawla_ubp,0.35238220222991423,0.5315135933783331,0.0575,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,1.0,chawla_lpip,0.30980893796148257,0.5639491922507952,0.965,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,2.0,uniform,1.5281916142353935,3.482887642790222,0.3925,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,2.0,qirana_weighted_coverage,0.5404084443316477,3.7166940936124004,0.8175,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,2.0,querymarket_viewcover,1.5286290608083215,3.494012161586983,0.92,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,2.0,monopoly_per_asset,1.5483786286534198,2.9807367285560584,0.6175,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,2.0,chawla_ubp,1.672472477401026,3.1955468023651936,0.3275,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,support_rows,2.0,chawla_lpip,1.593870076017127,2.980279296389787,0.8125,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,0.0,uniform,0.29340151418891436,0.6986801060057484,0.125,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,0.0,qirana_weighted_coverage,0.11642877254037347,0.790161182754984,0.68,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,0.0,querymarket_viewcover,0.2938152134485375,0.7092746412222113,0.9525,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,0.0,monopoly_per_asset,0.3176445785130573,0.643467896869269,0.635,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,0.0,chawla_ubp,0.31836915713632136,0.6662461131540901,0.1125,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,0.0,chawla_lpip,0.31452900306202863,0.6696989350729032,0.9375,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,1.0,uniform,0.2451850788167385,0.5827810933358671,0.0675,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,1.0,qirana_weighted_coverage,0.09922766025551044,0.6721450757098789,0.465,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,1.0,querymarket_viewcover,0.2458852484103303,0.6000365302153218,0.9725,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,1.0,monopoly_per_asset,0.19718946677281385,0.32460309771078044,0.4525,1.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,1.0,chawla_ubp,0.35238220222991423,0.5315135933783331,0.0575,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,1.0,chawla_lpip,0.30980893796148257,0.5639491922507952,0.965,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,2.0,uniform,1.5281916142353935,3.482887642790222,0.3925,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,2.0,qirana_weighted_coverage,0.5404084443316477,3.7166940936124004,0.8175,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,2.0,querymarket_viewcover,1.5286290608083215,3.494012161586983,0.92,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,2.0,monopoly_per_asset,1.5483786286534198,2.9807367285560584,0.6175,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,2.0,chawla_ubp,1.672472477401026,3.1955468023651936,0.3275,0.0,ok
"('t', ('1002', 'tokyo_4_merged.csv'))",8,2.0,0.0,3.0,answer_cells,2.0,chawla_lpip,1.593870076017127,2.980279296389787,0.8125,0.0,ok
"('t', ('1059', 'table_cstar.csv8c6c3'))",5,,,,,,,,,,,too_small
"('t', ('813', 'table_oser11.csv'))",5,,,,,,,,,,,too_small
"('t', ('412', 'd1_trip_files_124_123_122.prot.txt'))",4,,,,,,,,,,,too_small
"('t', ('277', 'table_sfl.csvce187'))",1,,,,,,,,,,,too_small
"('t', ('412', '103b_230_01.txt'))",2,,,,,,,,,,,too_small
